シリーズ名,名前,レア度,スロット1,スロット2,スロット3,入手時期,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5
EXレイアα,EXレイアアームα,9,3,0,0,M4,130,168,2,0,-2,0,-3,毒属性強化,2,植生学,1,雌火竜の真髄,1,,,,
EXレイアβ,EXレイアアームβ,9,4,0,0,M4,130,168,2,0,-2,0,-3,毒属性強化,2,雌火竜の真髄,1,,,,,,
EXリオハートα,EXリオハートアームα,9,2,0,0,M6,132,170,3,0,-3,0,-4,風圧耐性,2,匠,1,雌火竜の真髄,1,,,,
EXリオハートβ,EXリオハートアームβ,9,4,2,0,M6,132,170,3,0,-3,0,-4,風圧耐性,2,雌火竜の真髄,1,,,,,,
EXウルムーα,EXウルムーアームα,9,2,2,0,M4,130,168,-3,2,0,1,0,砲術,2,風圧耐性,1,,,,,,
EXウルムーβ,EXウルムーアームβ,9,4,1,0,M4,130,168,-3,2,0,1,0,砲術,1,風圧耐性,1,,,,,,
EXウルムメアα,EXウルムメアアームα,9,2,0,0,M4,132,170,-3,-3,2,1,1,渾身,1,睡眠属性強化,1,,,,,,
EXウルムメアβ,EXウルムメアアームβ,9,4,0,0,M4,132,170,-3,-3,2,1,1,渾身,1,,,,,,,,
EXバルキンα,EXバルキンアームα,9,2,0,0,M4,134,172,0,2,0,-1,-2,睡眠属性強化,2,ガード性能,1,,,,,,
EXバルキンβ,EXバルキンアームβ,9,4,0,0,M4,134,172,0,2,0,-1,-2,睡眠属性強化,1,ガード性能,1,,,,,,
EXアーティアα,EXアーティアアームα,10,1,1,0,,142,174,1,-2,-2,2,3,属性解放／装填拡張,2,整備,1,太古の神秘,1,,,,
EXアーティアβ,EXアーティアアームβ,10,4,0,0,,142,174,1,-2,-2,2,3,属性解放／装填拡張,2,太古の神秘,1,,,,,,
EXアークロックα,EXアークロックアームα,10,2,0,0,,142,174,2,2,2,-1,-1,ボマー,3,耐震,1,調査団の錬金術,1,,,,
EXアークロックβ,EXアークロックアームβ,10,4,0,0,,142,174,2,2,2,-1,-1,ボマー,3,調査団の錬金術,1,,,,,,
EXインゴットα,EXインゴットアームα,10,2,1,0,M6,136,168,-2,0,3,-1,0,体力増強,2,雷属性攻撃強化,2,,,,,,
EXインゴットβ,EXインゴットアームβ,10,4,0,0,M6,136,168,-2,0,3,-1,0,体力増強,2,雷属性攻撃強化,1,,,,,,
EXベリオα,EXベリオアームα,10,2,0,0,M6,138,170,-3,2,-2,3,0,体力回復量ＵＰ,2,体術,2,氷牙竜の秘技,1,,,,
EXベリオβ,EXベリオアームβ,10,4,0,0,M6,138,170,-3,2,-2,3,0,体力回復量ＵＰ,2,体術,1,氷牙竜の秘技,1,,,,
EXレウスα,EXレウスアームα,10,3,0,0,M7,140,172,3,1,-2,1,-3,ジャンプ鉄人,1,弱点特効,1,火竜の真髄,1,,,,
EXレウスβ,EXレウスアームβ,10,4,3,0,M7,140,172,3,1,-2,1,-3,ジャンプ鉄人,1,火竜の真髄,1,,,,,,
EXリオソウルα,EXリオソウルアームα,11,2,0,0,M13,148,172,3,2,2,-3,-4,破壊王,2,風圧耐性,1,火竜の真髄,1,,,,
EXリオソウルβ,EXリオソウルアームβ,11,4,1,0,M13,148,172,3,2,2,-3,-4,破壊王,1,風圧耐性,1,火竜の真髄,1,,,,
EXディアブロα,EXディアブロアームα,10,2,0,0,M7,140,180,3,-2,0,-3,2,火事場力,3,耐震,1,角竜の覇気,1,,,,
EXディアブロβ,EXディアブロアームβ,10,4,1,0,M7,140,180,3,-2,0,-3,2,火事場力,2,耐震,1,角竜の覇気,1,,,,
EXディアネロα,EXディアネロアームα,11,1,1,0,M13,148,172,2,-3,0,-4,2,ＫＯ術,2,ランナー,1,角竜の覇気,1,,,,
EXディアネロβ,EXディアネロアームβ,11,4,2,0,M13,148,172,2,-3,0,-4,2,ＫＯ術,1,ランナー,1,角竜の覇気,1,,,,
EXギエナα,EXギエナアームα,10,3,0,0,M7,140,170,-1,2,-3,3,0,飛燕,1,回避性能,2,風漂竜の覇気,1,,,,
EXギエナβ,EXギエナアームβ,10,4,2,0,M7,140,170,-1,2,-3,3,0,飛燕,1,回避性能,1,風漂竜の覇気,1,,,,
EXブリーナα,EXブリーナアームα,11,1,1,0,M12,146,170,-3,2,-1,3,0,抜刀術【技】,2,腹減り耐性,1,風漂竜の覇気,1,,,,
EXブリーナβ,EXブリーナアームβ,11,4,0,0,M12,146,170,-3,2,-1,3,0,抜刀術【技】,2,風漂竜の覇気,1,,,,,,
EXガロンα,EXガロンアームα,10,1,0,0,M7,140,172,2,2,-2,-3,0,体術,2,見切り,1,惨爪竜の真髄,1,,,,
EXガロンβ,EXガロンアームβ,10,4,0,0,M7,140,172,2,2,-2,-3,0,体術,1,見切り,1,惨爪竜の真髄,1,,,,
EXデスガロンα,EXデスガロンアームα,11,2,1,0,M14,148,172,-2,-3,-2,-2,4,強化持続,1,龍属性攻撃強化,2,惨爪竜の真髄,1,,,,
EXデスガロンβ,EXデスガロンアームβ,11,4,1,0,M14,148,172,-2,-3,-2,-2,4,強化持続,1,龍属性攻撃強化,1,惨爪竜の真髄,1,,,,
EXラヴァα,EXラヴァアームα,10,1,0,0,M7,140,172,3,-3,1,-2,2,フルチャージ,2,体力回復量ＵＰ,1,,,,,,
EXラヴァβ,EXラヴァアームβ,10,4,0,0,M7,140,172,3,-3,1,-2,2,フルチャージ,1,体力回復量ＵＰ,1,,,,,,
EXガンキンα,EXガンキンアームα,10,2,0,0,M7,144,176,4,-3,1,-2,-2,ガード性能,2,防御力ＤＯＷＮ耐性,2,爆鎚竜の覇気,1,,,,
EXガンキンβ,EXガンキンアームβ,10,4,0,0,M7,144,176,4,-3,1,-2,-2,ガード性能,2,防御力ＤＯＷＮ耐性,1,爆鎚竜の覇気,1,,,,
EXナルガα,EXナルガアームα,10,1,0,0,M7,140,172,-2,2,-3,0,0,スタミナ急速回復,2,潜伏,2,迅竜の真髄,1,,,,
EXナルガβ,EXナルガアームβ,10,4,0,0,M7,140,172,-2,2,-3,0,0,スタミナ急速回復,2,迅竜の真髄,1,,,,,,
EXディノα,EXディノアームα,10,1,0,0,M7,142,174,3,-3,1,-1,-1,渾身,2,集中,1,斬竜の真髄,1,,,,
EXディノβ,EXディノアームβ,10,4,0,0,M7,142,174,3,-3,1,-1,-1,渾身,1,集中,1,斬竜の真髄,1,,,,
EXディノイエロα,EXディノイエロアームα,11,2,1,0,M14,150,174,-3,2,-1,2,-1,気絶耐性,2,匠,1,斬竜の真髄,1,,,,
EXディノイエロβ,EXディノイエロアームβ,11,4,2,1,M14,150,174,-3,2,-1,2,-1,気絶耐性,2,斬竜の真髄,1,,,,,,
EXブラキα,EXブラキアームα,10,2,0,0,M9,142,174,3,-2,1,-3,1,挑戦者,2,爆破やられ耐性,2,砕竜の真髄,1,,,,
EXブラキβ,EXブラキアームβ,10,4,0,0,M9,142,174,3,-2,1,-3,1,挑戦者,2,爆破やられ耐性,1,砕竜の真髄,1,,,,
EXレックスα,EXレックスアームα,10,1,0,0,M9,142,174,2,0,-3,0,-2,早食い,2,攻撃,2,轟竜の真髄,1,,,,
EXレックスβ,EXレックスアームβ,10,4,0,0,M9,142,174,2,0,-3,0,-2,早食い,2,攻撃,1,轟竜の真髄,1,,,,
EXレックスロアα,EXレックスロアアームα,11,3,0,0,M70,156,182,3,-4,-2,0,0,体力増強,3,攻撃,2,轟竜の真髄,1,,,,
EXレックスロアβ,EXレックスロアアームβ,11,4,0,0,M70,156,182,3,-4,-2,0,0,体力増強,2,攻撃,2,轟竜の真髄,1,,,,
EXクロオビα,EXクロオビアームα,11,3,0,0,,150,174,1,1,1,1,2,広域化,2,笛吹き名人,2,教官の導き,1,,,,
EXクロオビβ,EXクロオビアームβ,11,4,1,0,,150,174,1,1,1,1,2,広域化,2,教官の導き,1,,,,,,
EXドーベルα,EXドーベルアームα,11,2,1,0,M17,152,176,-2,0,-1,-1,4,スタミナ急速回復,2,キノコ大好き,1,,,,,,
EXドーベルβ,EXドーベルアームβ,11,4,1,0,M17,152,176,-2,0,-1,-1,4,スタミナ急速回復,1,キノコ大好き,1,,,,,,
EXダマスクα,EXダマスクアームα,11,2,1,0,M17,152,176,4,-2,0,0,0,匠,2,砥石使用高速化,1,,,,,,
EXダマスクβ,EXダマスクアームβ,11,4,1,0,M17,152,176,4,-2,0,0,0,匠,2,,,,,,,,
EXプライドα,EXプライドアームα,11,3,0,0,M18,154,178,3,1,-2,-4,-2,抜刀術【技】,2,耳栓,1,爆鱗竜の覇気,1,,,,
EXプライドβ,EXプライドアームβ,11,4,3,0,M18,154,178,3,1,-2,-4,-2,抜刀術【技】,2,爆鱗竜の覇気,1,,,,,,
EXグリードα,EXグリードアームα,11,2,0,0,M21,156,180,2,1,-3,1,-3,スタミナ奪取,2,破壊王,1,恐暴竜の真髄,1,,,,
EXグリードβ,EXグリードアームβ,11,4,0,0,M21,156,180,2,1,-3,1,-3,スタミナ奪取,2,恐暴竜の真髄,1,,,,,,
EXラヴィーナα,EXラヴィーナアームα,12,1,0,0,M17,154,178,-3,2,-1,4,-1,納刀術,1,ひるみ軽減,2,冰龍の神秘,1,,,,
EXラヴィーナβ,EXラヴィーナアームβ,12,4,0,0,M17,154,178,-3,2,-1,4,-1,納刀術,1,ひるみ軽減,1,冰龍の神秘,1,,,,
EXヴァルファーα,EXヴァルファーアームα,12,2,1,1,M19,156,180,-2,4,1,1,-3,体力回復量ＵＰ,2,早食い,1,屍套龍の霊脈,1,,,,
EXヴァルファーβ,EXヴァルファーアームβ,12,4,1,1,M19,156,180,-2,4,1,1,-3,体力回復量ＵＰ,2,屍套龍の霊脈,1,,,,,,
EXカイザーα,EXカイザーアームα,12,2,0,0,M19,156,180,3,-3,1,-3,1,弱点特効,2,熱ダメージ無効,1,炎王龍の武技,1,,,,
EXカイザーβ,EXカイザーアームβ,12,4,3,0,M19,156,180,3,-3,1,-3,1,弱点特効,1,熱ダメージ無効,1,炎王龍の武技,1,,,,
EXクシャナα,EXクシャナハトゥーα,12,1,0,0,M19,156,180,0,2,-3,4,-2,回避性能,3,鋼龍の飛翔,1,,,,,,
EXクシャナβ,EXクシャナハトゥーβ,12,4,2,0,M19,156,180,0,2,-3,4,-2,回避性能,2,鋼龍の飛翔,1,,,,,,
EXキリンα,EXキリンアームロングα,12,3,2,0,M19,154,172,-3,-2,4,-2,2,雷属性攻撃強化,3,ランナー,1,幻獣の神秘,1,,,,
EXキリンβ,EXキリンアームロングβ,12,4,2,2,M19,154,172,-3,-2,4,-2,2,雷属性攻撃強化,3,幻獣の神秘,1,,,,,,
EXテンタクルα,EXテンタクルアームα,12,1,0,0,M20,158,176,-3,4,3,0,-2,整備,2,渾身,1,溟龍の神秘,1,,,,
EXテンタクルβ,EXテンタクルアームβ,12,4,0,0,M20,158,176,-3,4,3,0,-2,整備,2,溟龍の神秘,1,,,,,,
EXギルドパレスα,EXギルドパレスアームα,11,3,0,0,M70,154,178,1,2,2,1,1,攻めの守勢,2,火事場力,1,ギルドの見識,1,,,,
EXギルドパレスβ,EXギルドパレスアームβ,11,4,1,0,M70,154,178,1,2,2,1,1,攻めの守勢,2,ギルドの見識,1,,,,,,
EXアンガルダα,EXアンガルダアームα,12,1,0,0,M23,162,180,0,-2,3,-3,0,超会心,2,災禍転福,1,地啼龍の神秘,1,,,,
EXアンガルダβ,EXアンガルダアームβ,12,4,0,0,M23,162,180,0,-2,3,-3,0,超会心,2,地啼龍の神秘,1,,,,,,
EXゾラマグナα,EXゾラマグナクロウα,12,1,1,0,M24,160,178,4,-3,-1,-2,-3,ひるみ軽減,2,満足感,1,熔山龍の真髄,1,,,,
EXゾラマグナβ,EXゾラマグナクロウβ,12,4,1,0,M24,160,178,4,-3,-1,-2,-3,ひるみ軽減,2,熔山龍の真髄,1,,,,,,
EXガルルガα,EXガルルガアームα,11,1,0,0,M24,154,178,2,-3,2,-2,-2,耳栓,3,,,,,,,,
EXガルルガβ,EXガルルガアームβ,11,4,0,0,M24,154,178,2,-3,2,-2,-2,耳栓,2,,,,,,,,
EXジンオウα,EXジンオウアームα,11,2,1,0,M24,158,182,-1,-1,4,-4,1,回復速度,2,力の解放,2,雷狼竜の真髄,1,,,,
EXジンオウβ,EXジンオウアームβ,11,4,2,0,M24,158,182,-1,-1,4,-4,1,回復速度,1,力の解放,2,雷狼竜の真髄,1,,,,
EXギルドワークα,EXギルドワークアームα,12,3,2,0,M24,162,180,2,1,1,2,2,地質学,2,植生学,1,ギルドの見識,1,,,,
EXギルドワークβ,EXギルドワークアームβ,12,4,3,0,M24,162,180,2,1,1,2,2,地質学,1,植生学,1,ギルドの見識,1,,,,
EXゴールドルナα,EXゴールドルナアームα,12,2,0,0,M70,162,180,3,-2,-4,0,4,逆恨み,2,毒属性強化,2,金火竜の真髄,1,,,,
EXゴールドルナβ,EXゴールドルナアームβ,12,4,2,0,M70,162,180,3,-2,-4,0,4,逆恨み,2,金火竜の真髄,1,,,,,,
EXシルバーソルα,EXシルバーソルアームα,12,2,2,0,M70,162,180,4,-3,-2,-2,3,スリンガー装填数ＵＰ,3,風圧耐性,1,銀火竜の真髄,1,,,,
EXシルバーソルβ,EXシルバーソルアームβ,12,4,2,0,M70,162,180,4,-3,-2,-2,3,スリンガー装填数ＵＰ,3,銀火竜の真髄,1,,,,,,
EXエンプレスα,EXエンプレスアームα,12,2,1,0,M50,164,182,3,1,1,-3,-2,整備,2,爆破属性強化,2,炎妃龍の真髄,1,,,,
EXエンプレスβ,EXエンプレスアームβ,12,4,1,0,M50,164,182,3,1,1,-3,-2,整備,2,爆破属性強化,1,炎妃龍の真髄,1,,,,
EXゾークα,EXゾークアームα,12,3,0,0,M100,166,184,1,1,-3,1,-3,挑戦者,2,攻撃,2,滅尽龍の覇気,1,,,,
EXゾークβ,EXゾークアームβ,12,4,1,0,M100,166,184,1,1,-3,1,-3,挑戦者,2,攻撃,1,滅尽龍の覇気,1,,,,
EX金色α,EX金色ノ篭手α,11,2,0,0,M24,158,182,2,0,3,-5,2,逆恨み,1,匠,2,金獅子の怒気,1,,,,
EX金色β,EX金色ノ篭手β,11,4,3,0,M24,158,182,2,0,3,-5,2,逆恨み,1,金獅子の怒気,1,,,,,,
EX斉天α,EX斉天ノ篭手α,12,2,2,0,M24,170,188,2,0,3,-5,2,スタミナ急速回復,2,防御,3,金獅子の闘志,1,,,,
EX斉天β,EX斉天ノ篭手β,12,4,2,1,M24,170,188,2,0,3,-5,2,スタミナ急速回復,2,金獅子の闘志,1,,,,,,
EXゴクオウα,EXゴクオウアームα,11,2,0,0,M24,160,184,2,-4,-5,0,4,破壊王,2,龍属性攻撃強化,3,雷狼竜の真髄,1,,,,
EXゴクオウβ,EXゴクオウアームβ,11,4,3,0,M24,160,184,2,-4,-5,0,4,破壊王,2,雷狼竜の真髄,1,,,,,,
EX龍紋α,EX龍紋ヲ刻マレシ封甲α,12,2,2,2,M24,168,186,2,1,1,1,-1,属性やられ耐性,1,渾身,1,赤龍の封印,1,,,,
EX龍紋β,EX龍紋ヲ刻マレシ封甲β,12,4,2,2,M24,168,186,2,1,1,1,-1,属性やられ耐性,1,赤龍の封印,1,,,,,,
EXブラキウムα,EXブラキウムアームα,12,2,2,0,M24,170,188,3,-2,1,-3,1,挑戦者,2,砲術,3,砕竜の闘志,1,,,,
EXブラキウムβ,EXブラキウムアームβ,12,4,4,0,M24,170,188,3,-2,1,-3,1,挑戦者,2,砕竜の闘志,1,,,,,,
EXオルムングα,EXオルムングアームα,11,2,2,0,M24,162,186,-3,2,-2,3,0,見切り,2,ＫＯ術,2,氷牙竜の絶技,1,,,,
EXオルムングβ,EXオルムングアームβ,11,4,4,0,M24,162,186,-3,2,-2,3,0,見切り,2,氷牙竜の絶技,1,,,,,,
EXエスカドラα,EXエスカドラアムズα,12,3,1,0,M24,160,178,3,0,0,3,2,攻撃,3,強化持続,3,煌黒龍の神秘,1,,,,
EXエスカドラβ,EXエスカドラアムズβ,12,4,3,0,M24,160,178,3,0,0,3,2,攻撃,3,煌黒龍の神秘,1,,,,,,
EXドラゴンα,EXドラゴンクロウα,12,4,1,0,M24,180,198,-1,2,2,0,-4,弱点特効,1,匠,3,黒龍の伝説,1,,,,
EXドラゴンβ,EXドラゴンクロウβ,12,4,4,4,M24,180,198,-1,2,2,0,-4,弱点特効,1,黒龍の伝説,1,,,,,,
EXマムガイラα,EXマムガイラアームα,12,3,2,0,M24,176,194,4,-2,3,-2,-4,超会心,1,広域化,3,爛輝龍の真髄,1,,,,
EXマムガイラβ,EXマムガイラアームβ,12,4,4,0,M24,176,194,4,-2,3,-2,-4,超会心,1,爛輝龍の真髄,1,,,,,,
EXテンタクルγ,EXテンタクルアームγ,12,4,2,0,M100,176,194,-3,4,3,0,-2,ランナー,3,属性やられ耐性,1,溟龍の神秘,1,,,,
EXラヴィーナγ,EXラヴィーナアームγ,12,4,3,0,M100,180,198,-3,2,-1,4,-1,体力回復量ＵＰ,3,氷属性攻撃強化,3,冰龍の神秘,1,,,,
EXウーロンα,EXウーロンアームα,9,4,0,0,M1,120,158,1,1,1,4,1,災禍転福,2,万福の祝福,1,,,,,,
EXアストラα,EXアストラスカーフα,9,4,1,1,M1,140,178,2,2,2,2,2,精霊の加護,2,大感謝の祝福,1,,,,,,
EXローゼα,EXローゼアームα,10,4,0,0,M9,150,182,4,1,1,1,1,整備,3,満開の祝福,1,,,,,,
EXパッションα,EXパッションアームα,10,4,3,0,M12,156,188,1,4,1,1,1,環境利用の知識,3,情熱の祝福,1,,,,,,
EX魔界ノ主α,EX魔界ノ主【黒腕】α,11,4,0,0,M11,162,186,1,1,4,1,1,匠,3,ホラーナイトの祝福,1,,,,,,
EX蒼世ノ侍α,EX蒼世ノ侍【袖】α,12,1,1,1,M18,170,188,2,2,0,0,3,集中,2,弱点特効,1,銀火竜の真髄,1,,,,
EXバヌークα,EXバヌークアームα,12,4,3,0,M24,160,178,2,0,2,2,2,集中,1,スタミナ急速回復,1,蛮顎竜の覇気,1,,,,
EXマッスルα,EXマッスルアームα,11,4,0,0,M24,154,178,2,-1,0,-1,-3,攻撃,3,死中に活,1,,,,,,
EXアルテミスα,EXアルテミスガードα,11,2,0,0,M1,140,164,2,2,1,1,2,体力増強,3,耳栓,1,New World,1,,,,
EXレオンα,EXレオンアームα,12,4,0,0,M20,150,168,3,2,2,3,0,挑戦者,1,攻撃,2,サバイバー,1,,,,
EXクレアα,EXクレアアームα,12,4,0,0,M20,150,168,3,2,2,3,0,挑戦者,2,回避性能,1,サバイバー,1,,,,
EXシールドウィーバー,EXシールドウィーバー・腕,12,4,1,0,M24,132,150,-1,-1,3,-1,2,逆恨み,2,動力源,1,,,,,,
